X,word,qnLabel,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Onset,Duration,MN,SE,marker_event,onset_event,duration_event,MN_event,SE_event
2474,30: de,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,265.6176262,0.063659209,3.814814815,0.244815397,,,,,
2475,31: man,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,265.6812854,0.139391715,3.814814815,0.244815397,,,,,
2476,32: gewacht,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,265.8206771,0.414882428,3.814814815,0.244815397,,,,,
2477,33: tot,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,266.2355595,0.087805805,3.814814815,0.244815397,,,,,
2478,34: de,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,266.3233653,0.061464063,3.814814815,0.244815397,,,,,
2479,35: vermoeidheid,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,266.3848294,0.51375085,3.814814815,0.244815397,,,,,
2481,37: verdooft.,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,267.0676064,0.554904109,3.814814815,0.244815397,1,265.1851826,2.268301768,3.814814815,
2482,38: Wakker,32.1,4,4,5,5,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,268.0428808,0.29560511,4.185185185,0.267077872,,,,,
2483,39: blijven.,32.1,4,4,5,5,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,268.3384859,0.400613985,4.185185185,0.267077872,1,268.0428808,0.696219095,4.185185185,
2484,40: Hij,32.1,4,5,5,6,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,268.7390999,0.109757256,4.259259259,0.275249654,,,,,
2485,41: komt,32.1,4,5,5,6,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,268.8488572,0.239716251,4.259259259,0.275249654,,,,,
2486,42: er,32.1,4,5,5,6,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,269.0885734,0.05158591,4.259259259,0.275249654,,,,,
2487,43: niet,32.1,4,5,5,6,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,269.1401593,0.21841694,4.259259259,0.275249654,,,,,
2488,44: in.,32.1,4,5,5,6,4,4,1,1,4,5,4,5,5,4,2,7,5,5,4,5,5,5,3,4,2,5,6,269.3585763,0.293051874,4.259259259,0.275249654,1,268.7390999,0.912528231,4.259259259,
2489,45: Vijf,32.1,1,3,1,2,4,1,1,1,1,1,1,3,3,2,2,3,4,4,2,3,2,2,3,4,2,4,4,270.7199136,0.275490713,2.37037037,0.22103195,,,,,
2490,46: uur.,32.1,1,3,1,2,4,1,1,1,1,1,1,3,3,2,2,3,4,4,2,3,2,2,3,4,2,4,4,270.9954043,0.21841694,2.37037037,0.22103195,1,270.7199136,0.493907653,2.37037037,
2491,47: De,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.0337079,0.062822311,2.666666667,0.213504205,,,,,
2492,48: nacht,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.0965303,0.272197995,2.666666667,0.213504205,,,,,
2493,49: is,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.3687282,0.079025224,2.666666667,0.213504205,,,,,
2494,50: nu,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.4477535,0.120732982,2.666666667,0.213504205,,,,,
2495,51: echt,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.6101942,0.174514037,2.666666667,0.213504205,,,,,
2496,52: voorbij.,32.1,2,1,2,3,4,1,1,1,2,3,3,3,3,3,1,4,5,4,4,3,2,2,2,3,3,4,3,272.7847082,0.45439504,2.666666667,0.213504205,1,272.0337079,1.163687589,2.666666667,
2497,53: De,32.1,2,2,2,2,4,1,1,1,2,3,1,3,3,2,2,5,5,3,4,3,2,2,2,3,3,4,4,273.799854,0.058171346,2.62962963,0.22103195,,,,,
2498,54: buren,32.1,2,2,2,2,4,1,1,1,2,3,1,3,3,2,2,5,5,3,4,3,2,2,2,3,3,4,4,273.8580254,0.340247494,2.62962963,0.22103195,,,,,
2499,55: ontwaken.,32.1,2,2,2,2,4,1,1,1,2,3,1,3,3,2,2,5,5,3,4,3,2,2,2,3,3,4,4,274.1982729,0.640982376,2.62962963,0.22103195,1,273.799854,1.039401216,2.62962963,
2500,56: Ze,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,2,5,2,3,3,4,3,274.8392552,0.120732982,3.37037037,0.288172096,,,,,
2501,57: zullen,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,2,5,2,3,3,4,5,274.9599882,0.215113247,3.444444444,0.293972368,,,,,
2503,59: horen,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,2,5,2,3,3,4,5,275.3419325,0.332564486,3.444444444,0.293972368,,,,,
2504,60: als,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,2,5,2,3,3,4,4,275.674497,0.187684908,3.407407407,0.288720822,,,,,
2506,62: om,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,2,5,2,3,3,4,4,275.9071824,0.08561066,3.407407407,0.288720822,,,,,
2507,63: hulp,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,4,5,2,3,3,4,4,275.992793,0.238173246,3.481481481,0.284301365,,,,,
2508,64: roep.,32.1,4,6,3,4,4,1,1,1,2,7,3,5,4,2,2,4,5,4,4,3,4,5,2,3,3,4,4,276.2309663,0.316100898,3.481481481,0.284301365,1,274.8392552,1.495980427,3.433862433,
2509,65: De,32.1,4,2,4,5,4,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,4,277.5048563,0.055976201,3.444444444,0.312755119,,,,,
2510,66: man,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,4,277.5608325,0.237075673,3.481481481,0.317443359,,,,,
2511,67: neemt,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,4,277.7979082,0.1800019,3.481481481,0.317443359,,,,,
2512,68: een,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,4,277.9779101,0.060366491,3.481481481,0.317443359,,,,,
2513,69: risico,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,4,278.0382766,0.531225119,3.481481481,0.317443359,,,,,
2514,70: als,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,5,278.5695017,0.12841599,3.518518519,0.321899501,,,,,
2515,71: hij,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,5,278.6979177,0.129513562,3.518518519,0.321899501,,,,,
2516,72: nu,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,5,278.8274313,0.147074723,3.518518519,0.321899501,,,,,
2518,74: flat,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,2,7,5,4,4,3,2,5,2,3,3,4,5,279.1171904,0.245019131,3.518518519,0.321899501,,,,,
2519,75: binnendringt.,32.1,4,2,4,5,5,1,1,1,2,7,2,5,3,4,3,7,5,4,4,3,2,5,2,3,3,4,5,279.3622095,0.631104222,3.555555556,0.317277114,1,277.5048563,2.345773012,3.5,
2520,76: Waarom,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,4,280.729035,0.239270818,3.407407407,0.268260511,,,,,
2521,77: schijnt,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,4,280.9683058,0.275490713,3.407407407,0.268260511,,,,,
2522,78: er,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,4,281.2437965,0.039512612,3.407407407,0.268260511,,,,,
2523,79: nog,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,4,281.2833091,0.081220369,3.407407407,0.268260511,,,,,
2524,80: steeds,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,281.3645295,0.26561256,3.444444444,0.273904622,,,,,
2525,81: geen,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,281.630142,0.162440739,3.444444444,0.273904622,,,,,
2526,82: licht,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,281.7925828,0.27878343,3.444444444,0.273904622,,,,,
2527,83: door,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,282.0713662,0.092196095,3.444444444,0.273904622,,,,,
2528,84: het,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,282.1635623,0.09000095,3.444444444,0.273904622,,,,,
2529,85: gordijn,32.1,5,4,3,3,5,1,1,1,2,2,4,4,5,5,2,5,6,3,3,4,2,5,3,3,3,4,5,282.2535632,0.517130459,3.444444444,0.273904622,1,280.729035,2.041658745,3.429629629,
2530,86: waarop,32.1,5,5,3,4,5,1,1,1,4,2,4,4,5,5,2,4,6,3,3,5,2,5,3,3,3,4,5,283.2159274,0.267807705,3.592592593,0.273519112,,,,,
2531,87: wacht,32.1,5,5,3,4,5,1,1,1,4,2,4,4,5,5,2,4,6,3,3,5,2,5,3,3,3,4,5,283.4837351,0.232685383,3.592592593,0.273519112,,,,,
2532,88: het,32.1,5,5,3,4,5,1,1,1,4,2,4,4,5,5,2,4,6,3,3,5,2,5,3,3,3,4,5,283.7164205,0.081220369,3.592592593,0.273519112,,,,,
2533,89: ochtendlicht?,32.1,5,5,3,4,5,1,1,1,4,2,4,4,5,5,2,4,6,3,3,5,2,5,3,3,3,4,5,283.8777637,0.705739157,3.592592593,0.273519112,1,283.2159274,1.287452614,3.592592593,
2534,90: Om,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,2,7,6,5,4,3,2,4,3,3,3,4,5,285.3996185,0.099879103,3.740740741,0.30001231,,,,,
2535,91: vijf,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,2,7,6,5,4,3,2,4,3,3,3,4,5,285.4994976,0.297442164,3.740740741,0.30001231,,,,,
2536,92: uur,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,2,7,6,5,4,3,2,4,3,3,3,4,5,285.7969398,0.118537837,3.740740741,0.30001231,,,,,
2537,93: worden,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,2,7,6,5,4,3,2,4,3,3,3,4,5,285.9154776,0.097683958,3.740740741,0.30001231,,,,,
2538,94: de,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,2,7,6,5,4,3,3,4,3,3,3,4,5,286.0131615,0.082317942,3.777777778,0.293972368,,,,,
2539,95: meeste,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,3,7,6,5,4,3,3,4,3,3,3,4,5,286.0954795,0.366589235,3.814814815,0.287622324,,,,,
2540,96: misdrijven,32.1,4,2,4,5,5,1,1,1,4,6,4,5,4,4,3,7,6,5,4,3,3,4,3,3,3,4,5,286.4620687,0.507078523,3.814814815,0.287622324,,,,,
2541,97: gepleegd,32.1,4,4,4,5,5,1,1,1,4,6,4,5,4,4,3,7,6,5,4,3,3,4,3,3,3,4,3,286.9691472,0.554534818,3.814814815,0.277540259,1,285.3996185,2.12406358,3.773148148,
2542,98: heb,32.1,2,1,1,2,5,1,2,1,4,6,2,5,4,4,1,6,6,4,4,3,2,4,3,3,3,4,3,287.8167339,0.113049974,3.185185185,0.306794088,,,,,
2544,100: in,32.1,2,1,1,2,5,1,2,1,4,6,2,5,4,4,1,6,6,4,4,3,2,4,3,3,3,4,3,288.0285654,0.052683483,3.185185185,0.306794088,,,,,
2546,102: krant,32.1,2,1,1,2,5,1,2,1,4,6,2,5,4,4,1,6,6,4,4,3,2,4,3,3,3,4,3,288.1953965,0.213374509,3.185185185,0.306794088,,,,,
2547,103: gelezen.,32.1,2,1,1,2,5,1,2,1,4,6,2,5,4,4,1,6,6,4,4,3,2,4,3,3,3,4,3,288.408771,0.474151346,3.185185185,0.306794088,1,287.8167339,0.853259312,3.185185185,
2548,104: Zes,32.1,1,2,1,2,4,1,1,1,1,1,1,3,3,2,1,3,5,4,2,3,2,2,3,3,2,3,6,290.7701707,0.26561256,2.333333333,0.255982549,,,,,
2549,105: uur.,32.1,1,2,1,2,4,1,1,1,1,1,1,3,3,2,1,3,5,4,2,3,2,2,3,3,2,3,6,291.0357832,0.248051399,2.333333333,0.255982549,1,290.7701707,0.513663959,2.333333333,
2550,106: Een,32.1,1,2,2,4,4,1,1,1,1,4,4,4,5,2,1,5,4,3,2,3,2,2,3,3,2,3,3,292.0982335,0.054226263,2.666666667,0.244599795,,,,,
2551,107: vrachtwagen,32.1,1,2,2,4,4,1,1,1,1,4,4,4,5,2,1,5,4,3,2,3,2,2,3,3,2,3,3,292.1524597,0.632201795,2.666666667,0.244599795,,,,,
2552,108: claxonneert,32.1,1,2,2,4,4,1,1,1,1,4,4,4,5,2,1,5,4,3,2,3,2,2,3,3,2,3,3,292.8581989,0.537810555,2.666666667,0.244599795,,,,,
2553,109: op,32.1,1,2,2,4,4,1,1,1,1,4,4,4,5,2,1,5,4,3,2,3,2,2,3,3,2,3,3,293.3960095,0.084513087,2.666666667,0.244599795,,,,,
2554,110: straat,32.1,1,2,2,4,4,1,1,1,1,4,4,4,5,2,1,5,4,3,2,3,2,2,3,3,2,3,3,293.4805225,0.512924927,2.666666667,0.244599795,1,292.0982335,1.821676627,2.666666667,
2555,111: de,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,294.6436556,0.050488338,2.592592593,0.23424279,,,,,
2556,112: stad,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,294.694144,0.311710607,2.592592593,0.23424279,,,,,
2557,113: komt,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,295.0310987,0.22719752,2.592592593,0.23424279,,,,,
2558,114: terug,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,295.2582963,0.242563536,2.592592593,0.23424279,,,,,
2559,115: tot,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,295.5282991,0.138924333,2.592592593,0.23424279,,,,,
2560,116: leven.,32.1,3,1,2,3,4,1,1,1,1,4,2,4,3,2,1,5,4,3,2,3,2,2,3,3,2,3,5,295.6672234,0.388540687,2.592592593,0.23424279,1,294.6436556,1.359425021,2.592592593,
2561,117: De,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,296.8931029,0.03841504,2.518518519,0.215961181,,,,,
2562,118: buren,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,296.931518,0.333662058,2.518518519,0.215961181,,,,,
2563,119: komen,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,297.3145708,0.196465488,2.518518519,0.215961181,,,,,
2564,120: nu,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,297.5110363,0.100976676,2.518518519,0.215961181,,,,,
2565,121: uit,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,297.612013,0.167928602,2.518518519,0.215961181,,,,,
2566,122: hun,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,297.7799416,0.135001425,2.518518519,0.215961181,,,,,
2567,123: bed.,32.1,2,2,2,4,4,1,1,1,1,4,1,4,3,2,1,4,4,2,4,3,2,2,3,3,2,3,3,297.914943,0.260124697,2.518518519,0.215961181,1,296.8931029,1.232573986,2.518518519,
2568,124: Waarom,32.1,2,4,4,5,5,5,2,1,4,4,5,5,5,4,1,6,6,3,4,5,4,5,3,3,2,3,6,298.202311,0.220612085,3.925925926,0.276969384,,,,,
2569,125: hoor,32.1,2,4,4,5,5,5,2,1,4,4,5,5,5,4,1,6,6,3,4,5,4,5,3,3,2,3,6,298.4229231,0.353418365,3.925925926,0.276969384,,,,,
2571,127: niets?,32.1,2,4,4,5,5,5,2,1,4,4,5,5,5,4,1,6,6,3,4,5,4,5,3,3,2,3,6,298.8564643,0.446712032,3.925925926,0.276969384,1,298.202311,1.020742482,3.925925926,
2572,128: Het,32.1,3,1,4,3,5,5,1,1,4,4,2,5,4,4,1,3,6,3,4,5,4,5,3,3,2,3,3,299.5969453,0.091098523,3.37037037,0.267669845,,,,,
2573,129: is,32.1,3,1,4,3,5,5,1,1,4,4,2,5,4,4,1,3,6,3,4,5,4,5,3,3,2,3,3,299.6880438,0.099879103,3.37037037,0.267669845,,,,,
2574,130: ochtend.,32.1,3,1,4,3,5,5,1,1,4,4,2,5,4,4,1,3,6,3,4,5,4,5,3,3,2,3,3,299.7879229,0.523542112,3.37037037,0.267669845,1,299.5969453,0.714519738,3.37037037,
2575,131: Het,32.1,5,1,4,5,5,5,1,1,4,4,2,5,3,4,1,3,6,4,4,6,4,5,3,3,2,3,3,300.3608558,0.03841504,3.555555556,0.28908606,,,,,
2576,132: moet,32.1,5,1,4,5,5,5,1,1,4,4,2,5,3,4,1,3,6,4,4,6,4,5,3,3,2,3,3,300.3992708,0.164635884,3.555555556,0.28908606,,,,,
2577,133: ochtend,32.1,5,1,4,5,5,5,1,1,4,4,2,5,3,4,1,3,6,4,4,6,4,5,3,3,2,3,3,300.5639067,0.455122872,3.555555556,0.28908606,,,,,
2578,134: zijn.,32.1,5,1,4,5,5,5,1,1,4,4,2,5,3,4,1,3,6,4,4,6,4,5,3,3,2,3,3,301.0190296,0.339149921,3.555555556,0.28908606,1,300.3608558,0.997323717,3.555555556,
2633,1: Zeven,34.1,1,1,1,1,3,3,1,1,1,1,1,2,2,2,1,2,5,3,2,2,2,1,1,3,2,3,3,302.6419477,0.309515462,1.888888889,0.194901782,,,,,
2634,2: uur.,34.1,1,1,1,1,3,3,1,1,1,1,1,2,2,2,1,2,5,3,2,2,2,1,1,3,2,3,3,302.9514632,0.285368866,1.888888889,0.194901782,1,302.6419477,0.594884328,1.888888889,
2635,3: De,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,3,303.9765959,0.062822311,2.037037037,0.172805586,,,,,
2636,4: lift,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,3,304.0394182,0.264514987,2.037037037,0.172805586,,,,,
2637,5: komt,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,3,304.3500313,0.228295093,2.037037037,0.172805586,,,,,
2638,6: met,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,304.6002778,0.074634934,2.111111111,0.202078469,,,,,
2639,7: een,34.1,1,2,2,2,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,304.6749128,0.121830554,2.074074074,0.199185849,,,,,
2640,8: brommend,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,304.7967433,0.375369816,2.111111111,0.202078469,,,,,
2641,9: geluid,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,305.1721131,0.351223219,2.111111111,0.202078469,,,,,
2642,10: in,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,305.5233363,0.099879103,2.111111111,0.202078469,,,,,
2643,11: beweging.,34.1,1,2,2,3,3,3,1,1,1,1,1,2,2,2,1,3,4,2,3,2,2,1,1,3,2,3,5,305.6232155,0.603197301,2.111111111,0.202078469,1,303.9765959,2.181767318,2.082304527,
2644,12: Ergens,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,3,307.4291456,0.289759156,2.259259259,0.230152882,,,,,
2645,13: boven,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,3,307.7189047,0.349028074,2.259259259,0.230152882,,,,,
2647,15: hoofd,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,3,308.2742764,0.340247494,2.259259259,0.230152882,,,,,
2648,16: huilt,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,5,308.6145239,0.325979051,2.333333333,0.250355872,,,,,
2649,17: een,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,5,308.940503,0.126220844,2.333333333,0.250355872,,,,,
2650,18: kind.,34.1,1,2,2,2,3,3,1,1,1,4,1,2,3,2,1,6,4,2,3,2,2,1,1,3,2,3,5,309.1187552,0.341345066,2.333333333,0.250355872,1,307.4291456,1.772579685,2.296296296,
2651,19: `Houd,34.1,1,7,3,5,4,6,1,1,1,7,3,5,7,4,1,7,5,4,3,6,4,1,1,3,2,5,6,310.2536452,0.18309866,3.814814815,0.417006825,,,,,
2652,20: je,34.1,1,7,3,5,4,6,1,1,1,7,3,5,7,4,1,7,5,4,3,6,4,1,1,3,2,5,6,310.4367439,0.069147071,3.814814815,0.417006825,,,,,
2653,21: kop!',34.1,1,7,3,5,4,6,1,1,1,7,3,5,7,4,1,7,5,4,3,6,4,1,1,3,2,5,6,310.6233312,0.27000285,3.814814815,0.417006825,,,,,
2654,22: schreeuwt,34.1,1,4,3,2,4,6,1,1,1,7,3,5,5,4,1,7,5,4,3,4,2,1,1,3,2,5,3,311.286265,0.326424483,3.259259259,0.360407306,,,,,
2655,23: iemand.,34.1,1,4,3,2,4,6,1,1,1,2,3,5,5,4,1,7,5,4,3,4,2,1,1,3,2,5,3,311.6126895,0.432443589,3.074074074,0.333016627,1,310.2536452,1.281116653,3.555555556,
2656,24: Eindelijk,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,3,1,3,4,2,4,4,2,4,4,3,2,3,6,312.9297766,0.411665627,2.740740741,0.230152882,,,,,
2657,25: de,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,313.375467,0.063659209,2.592592593,0.194359634,,,,,
2658,26: vertrouwde,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,313.4391262,0.557566861,2.592592593,0.194359634,,,,,
2659,27: geluiden,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,313.996693,0.417077573,2.592592593,0.194359634,,,,,
2660,28: van,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,314.4137706,0.12374285,2.592592593,0.194359634,,,,,
2661,29: het,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,314.5375134,0.106464538,2.592592593,0.194359634,,,,,
2662,30: gebouw.,34.1,2,2,3,2,3,4,1,1,3,1,2,2,3,2,1,3,4,2,4,4,2,4,4,3,2,3,3,314.643978,0.45878533,2.592592593,0.194359634,1,312.9297766,2.138961988,2.613756614,
2663,31: De,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,315.8147943,0.064756781,3.037037037,0.216692842,,,,,
2664,32: stilte,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,315.8795511,0.375369816,3.037037037,0.216692842,,,,,
2665,33: van,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,316.2549209,0.143782005,3.037037037,0.216692842,,,,,
2666,34: de,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,316.3987029,0.050488338,3.037037037,0.216692842,,,,,
2667,35: nacht,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,316.4491913,0.290856729,3.037037037,0.216692842,,,,,
2668,36: heb,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,2,1,4,4,3,4,5,2,4,4,3,2,3,3,316.740048,0.178904327,2.962962963,0.216692842,,,,,
2670,38: overleefd.,34.1,3,2,3,4,3,4,1,1,3,5,2,2,3,4,1,4,4,3,4,5,2,4,4,3,2,3,3,316.9729071,0.750739632,3.037037037,0.216692842,1,315.8147943,1.854897628,3.026455026,
2672,40: laat,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,3,318.5559541,0.275490713,2.740740741,0.230152882,,,,,
2674,42: weer,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,3,318.9379094,0.118537837,2.740740741,0.230152882,,,,,
2675,43: op,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,3,319.0564472,0.142684433,2.740740741,0.230152882,,,,,
2676,44: het,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,3,319.2243758,0.039512612,2.740740741,0.230152882,,,,,
2677,45: kussen,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,5,319.3099865,0.245856254,2.814814815,0.244815397,,,,,
2678,46: zakken,34.1,3,5,2,3,3,4,1,1,2,5,1,2,4,3,1,3,4,2,4,3,2,4,1,3,2,3,5,319.5558427,0.374272243,2.814814815,0.244815397,1,318.5559541,1.196354092,2.765432099,
