"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"779","27: wenkte","11.1",5,6,3,2,4,5,2,1,2,5,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"196.5743123","0.323790991",3.92592592592593
"780","28: me","11.1",5,6,3,2,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"mismatch","mismatch",3.85185185185185
"781","29: trok","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"197.9262484","0.202516547",3.7037037037037
"782","30: een","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"198.128765","0.060048511",3.7037037037037
"783","31: stoel","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"198.1888135","0.307307086",3.7037037037037
"784","32: dichter","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"198.4961206","0.280226385",3.7037037037037
"785","33: bij","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"198.776347","0.311419299",3.7037037037037
"786","34: het","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"199.0877663","0.083596947",3.7037037037037
"787","35: tafeltje","11.1",5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"199.1713632","0.486275197",3.7037037037037
"789","37: beduidde","11.1",5,6,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"199.8271872","0.399845359",3.85185185185185
"790","38: me","11.1",5,6,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"mismatch","mismatch",3.85185185185185
"791","39: dat","11.1",5,6,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"200.4436781","0.147177723",3.85185185185185
"792","40: ik","11.1",5,6,3,3,4,5,2,1,2,3,6,4,4,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"mismatch","mismatch",3.92592592592593
"793","41: daarop","11.1",5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"200.730969","0.23077467",3.88888888888889
"794","42: moest","11.1",5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"200.9617437","0.273161854",3.88888888888889
"795","43: gaan","11.1",5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"201.2349056","0.14482288",3.88888888888889
"796","44: zitten.","11.1",5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,"201.3797284","0.354830548",3.88888888888889
"797","45: 'Je","11.1",5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,"202.6012435","0.07888726",4.2962962962963
"798","46: hoofd","11.1",5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,"202.6801308","0.327323256",4.2962962962963
"799","47: wat","11.1",5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,"203.0074541","0.155419676",4.2962962962963
"800","48: naar","11.1",5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,"203.1628737","0.107145382",4.2962962962963
"802","50: Hij","11.1",5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,"204.469914","0.083596947",4.51851851851852
"803","51: stond","11.1",5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,"204.553511","0.275516698",4.51851851851852
"804","52: achter","11.1",5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,"204.8290277","0.333210365",4.51851851851852
"805","53: me","11.1",5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,"mismatch","mismatch",4.51851851851852
"808","56: me","11.1",5,5,4,4,5,5,4,1,3,6,7,4,3,5,3,6,6,3,5,5,4,6,4,5,5,6,5,"mismatch","mismatch",4.59259259259259
"809","57: een","11.1",5,7,4,4,5,5,4,1,3,6,7,4,3,5,3,6,6,3,5,5,4,6,4,5,5,6,5,"205.8380782","0.166016472",4.66666666666667
"810","58: lichte","11.1",5,7,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,"206.0040946","0.348346189",4.77777777777778
"811","59: duw","11.1",5,7,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,"206.3524408","0.292000603",4.77777777777778
"812","60: tegen","11.1",5,3,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,"206.6444414","0.254323106",4.62962962962963
"813","61: mijn","11.1",5,3,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,"mismatch","mismatch",4.62962962962963
"814","62: kruin","11.1",5,3,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,"207.0937558","0.383839502",4.62962962962963
"815","63: zijn","11.1",5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,"208.0215642","0.114909512",4.92592592592593
"816","64: handen","11.1",5,7,5,5,5,5,4,1,3,6,7,4,5,6,4,6,6,3,5,5,6,6,4,5,5,6,5,"208.1364737","0.31672646",4.96296296296296
"817","65: gingen","11.1",5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,"208.4532001","0.254323106",4.92592592592593
"818","66: door","11.1",5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,"208.7075232","0.133048662",4.92592592592593
"819","67: mijn","11.1",5,7,5,5,5,5,4,1,3,6,7,4,5,6,3,6,6,3,5,5,6,6,4,5,5,6,5,"mismatch","mismatch",4.92592592592593
"821","69: Er","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"210.3490878","0.114209913",5.14814814814815
"822","70: kroop","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"210.4632978","0.251968262",5.14814814814815
"823","71: een","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"210.715266","0.138935771",5.14814814814815
"824","72: rilling","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,4,7,6,4,5,6,7,6,4,5,5,6,7,"210.8542018","0.34262974",5.18518518518519
"825","73: over","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"211.1968315","0.326145835",5.14814814814815
"826","74: mijn","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"mismatch","mismatch",5.14814814814815
"828","76: die","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"212.0127848","0.072522103",5.14814814814815
"829","77: ik","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"mismatch","mismatch",5.14814814814815
"830","78: voelde","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"212.2583879","0.436823482",5.14814814814815
"831","79: tot","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"212.6952114","0.142468036",5.14814814814815
"832","80: aan","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"212.8376795","0.130693818",5.14814814814815
"833","81: mijn","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,3,7,6,4,5,6,7,6,4,5,5,6,7,"mismatch","mismatch",5.14814814814815
"834","82: billen.","11.1",4,7,5,6,5,5,1,1,4,6,7,5,6,6,4,7,6,4,5,6,7,6,4,5,5,6,7,"213.0814058","0.39561372",5.18518518518519
"835","83: Ik","11.1",5,5,5,4,5,5,1,1,4,1,7,5,5,5,3,6,6,3,5,4,7,2,4,4,5,1,7,"mismatch","mismatch",4.25925925925926
"836","84: rook","11.1",5,5,5,4,5,5,1,1,4,1,7,5,5,5,3,6,6,3,5,4,7,2,4,4,5,1,7,"214.516188","0.287290916",4.25925925925926
"837","85: een","11.1",5,5,5,4,5,5,1,1,4,1,7,5,5,5,3,6,6,3,5,4,7,2,4,4,5,1,7,"214.8034789","0.068290464",4.25925925925926
"838","86: scherpe","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,4,7,2,4,4,5,1,7,"214.8717694","0.561630192",4.59259259259259
"839","87: vislucht","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,4,7,2,4,4,5,1,7,"215.4333996","0.561630192",4.59259259259259
"840","88: die","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,3,6,6,3,5,5,7,2,4,4,5,1,7,"215.9950298","0.070610927",4.59259259259259
"841","89: me","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,3,6,6,3,5,5,7,2,4,4,5,1,7,"mismatch","mismatch",4.59259259259259
"842","90: misselijk","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,4,6,6,3,5,5,7,2,4,4,5,1,7,"216.2057539","0.470968714",4.62962962962963
"843","91: maakte.","11.1",5,7,5,4,5,5,1,1,4,7,7,5,5,5,3,6,6,3,5,5,7,2,4,4,5,1,7,"216.6943839","0.438000904",4.59259259259259
"846","94: deed","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,3,5,6,5,5,6,7,6,4,5,5,7,6,"218.1778839","0.180145533",5
"847","95: een","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,3,5,6,5,5,6,7,6,4,5,5,7,6,"218.3580295","0.14482288",5
"848","96: dubbele","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"218.5028523","0.277871541",5.03703703703704
"849","97: metalen","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"218.7807239","0.483920354",5.03703703703704
"850","98: band","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"219.2646442","0.303774821",5.03703703703704
"851","99: over","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"219.5684191","0.272837388",5.03703703703704
"852","100: mijn","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"mismatch","mismatch",5.03703703703704
"853","101: hoofd","11.1",4,3,6,5,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"220.0202246","0.426226686",5.03703703703704
"854","102: en","11.1",4,2,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"220.7490486","0.14482288",5.03703703703704
"855","103: drukte","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"220.8938715","0.339063094",5.11111111111111
"856","104: twee","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"221.2941606","0.281403807",5.11111111111111
"857","105: zwarte","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"221.5755644","0.359113645",5.11111111111111
"858","106: schijven","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"221.934678","0.453307387",5.11111111111111
"859","107: met","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"222.3879854","0.167193894",5.11111111111111
"860","108: gaatjes","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"222.5551793","0.461378456",5.11111111111111
"861","109: erin","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"223.0165577","0.28375865",5.11111111111111
"862","110: op","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"223.3898005","0.107145382",5.11111111111111
"863","111: mijn","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"mismatch","mismatch",5.11111111111111
"864","112: oren.","11.1",4,4,6,6,6,5,3,1,5,5,7,5,4,6,4,5,6,5,5,6,7,6,4,5,5,7,6,"223.6738319","0.367355597",5.11111111111111
"941","1: 'Nu","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,3,4,2,4,6,3,5,NA,3,3,4,2,3,7,7,"226.2305264","0.160129363",4.08
"942","2: goed","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,3,4,2,4,6,3,5,NA,3,3,4,2,3,7,7,"226.3906558","0.269629589",4.08
"943","3: luisteren","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,3,4,2,4,6,3,5,NA,3,3,4,2,3,7,7,"226.6602854","0.652291669",4.08
"944","4: riep","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,2,3,2,5,6,3,5,NA,3,3,4,2,3,7,6,"227.4420935","0.203966753",4
"945","5: hij","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,2,3,2,5,6,3,5,NA,3,3,4,2,3,6,5,"227.6460602","0.319985942",3.92
"947","7: komt","13.1",2,3,4,5,6,5,1,NA,2,7,7,4,3,4,2,5,6,3,5,NA,3,3,4,2,3,7,7,"228.3748843","0.335991799",4.12
"949","9: Hij","13.1",5,5,4,3,6,5,1,NA,3,6,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"229.658069","0.116564757",4.32
"951","11: zich","13.1",5,5,4,3,6,5,1,NA,3,6,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"230.0595698","0.187210064",4.32
"952","12: voorover","13.1",5,5,4,3,6,5,1,NA,3,6,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"230.2467799","0.616969016",4.32
"953","13: zodat","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"231.1274914","0.251643796",4.4
"954","14: zijn","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"231.3791352","0.169548737",4.4
"955","15: groot","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,3,3,7,7,"231.5486839","0.374420128",4.4
"956","16: uitgezakt","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"mismatch","mismatch",4.44
"957","17: gezicht","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"232.6853223","0.457999772",4.44
"958","18: vlak","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"233.1433221","0.284936072",4.44
"959","19: voor","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"233.4282582","0.17779069",4.44
"960","20: het","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"233.6060489","0.088306634",4.44
"961","21: mijne","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"mismatch","mismatch",4.44
"962","22: hing.","13.1",5,6,4,3,6,5,1,NA,3,7,7,4,2,4,2,7,6,2,5,NA,3,4,4,4,3,7,7,"234.0628885","0.273281281",4.44
"963","23: Ik","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,5,"mismatch","mismatch",4.4
"964","24: zag","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,5,"235.4565973","0.237839201",4.4
"965","25: de","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,5,4,4,4,3,7,6,"235.6944365","0.09890343",4.52
"966","26: rode","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,5,4,4,4,3,7,6,"235.7933399","0.353226536",4.68
"967","27: adertjes","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,5,4,4,4,3,7,6,"236.1465664","0.57340441",4.68
"968","28: in","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"236.7199709","0.089484056",4.44
"969","29: zijn","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"236.8094549","0.136273539",4.44
"970","30: vochtige","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,3,4,6,4,6,NA,3,4,4,4,3,7,6,"236.9457284","0.500404259",4.64
"971","31: ogen","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,3,4,6,4,6,NA,3,4,4,4,3,7,6,"237.4461327","0.464177192",4.64
"972","32: en","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"238.2235041","0.094603256",4.44
"973","33: hoe","13.1",5,2,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"238.3181073","0.117742179",4.44
"974","34: zijn","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"238.4358495","0.162484206",4.6
"975","35: pupillen","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"238.5983337","0.452129966",4.6
"976","36: heen","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"239.0504637","0.19780686",4.6
"977","37: en","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"239.2482706","0.095371165",4.6
"978","38: weer","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"239.3436417","0.239016622",4.6
"979","39: schoten","13.1",5,6,5,2,6,5,1,NA,4,7,7,5,4,5,2,4,6,4,6,NA,3,4,4,4,3,7,6,"mismatch","mismatch",4.6
"980","40: —","13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mismatch","mismatch",NA
"981","41: hij","13.1",5,2,4,3,6,2,1,NA,1,5,7,5,4,5,2,5,6,3,1,NA,4,2,4,3,3,7,3,"240.7163105","0.121274444",3.72
"982","42: wilde","13.1",5,2,4,3,6,2,1,NA,1,5,7,5,4,5,2,5,6,3,1,NA,4,2,4,3,3,7,3,"240.8375849","0.259032793",3.72
"983","43: zien","13.1",5,2,4,3,6,2,1,NA,1,5,7,5,4,5,2,5,6,3,1,NA,4,2,4,3,3,7,3,"241.0966177","0.221355296",3.72
"985","45: ik","13.1",5,2,4,3,6,2,1,NA,1,5,7,5,4,5,2,5,6,3,1,NA,4,2,4,3,3,7,3,"mismatch","mismatch",3.72
"986","46: hoorde.","13.1",5,2,4,3,6,2,1,NA,1,5,7,5,4,5,2,5,6,3,1,NA,4,2,4,3,3,7,3,"241.5852478","0.416807312",3.72
"987","47: In","13.1",3,2,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,6,"243.2334332","0.109500226",4.12
"988","48: mijn","13.1",3,2,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,6,"mismatch","mismatch",4.12
"989","49: oren","13.1",3,2,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,6,"243.6455309","0.308484508",4.12
"990","50: begon","13.1",3,2,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,6,"243.9540154","0.343807161",4.12
"991","51: een","13.1",3,7,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,7,"244.2978225","0.142468036",4.36
"992","52: geweldig","13.1",3,7,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,7,"244.4402906","0.667137407",4.36
"993","53: lawaai","13.1",3,7,3,3,5,6,1,NA,5,7,7,5,4,3,2,7,6,4,3,NA,4,5,3,4,3,2,7,"245.107428","0.770613795",4.36
"995","55: piepen","13.1",3,7,3,5,5,6,1,NA,5,7,7,5,4,5,2,7,6,4,3,NA,4,5,3,4,3,2,7,"246.8059693","0.385016924",4.52
"996","56: een","13.1",3,7,3,5,5,6,1,NA,5,7,7,5,4,5,2,7,6,4,3,NA,4,5,3,4,3,2,7,"247.4851537","0.074177572",4.52
"997","57: scheurend","13.1",3,7,3,5,5,6,1,NA,5,7,7,5,4,5,2,7,6,4,3,NA,4,5,3,4,3,2,7,"247.5593313","0.750017677",4.52
"998","58: gegil","13.1",3,7,3,5,5,6,1,NA,5,7,7,5,4,5,2,7,6,4,3,NA,4,5,3,4,3,2,7,"248.309349","0.63934003",4.52
"999","59: lange","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"249.3008405","0.333210365",4.4
"1000","60: fluittonen","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"249.6340508","0.82419525",4.4
"1001","61: die","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"250.4582461","0.186032642",4.4
"1002","62: plotseling","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"250.7396499","0.471088141",4.4
"1003","63: overgingen","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"251.210738","0.526307538",4.4
"1004","64: in","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"251.7370456","0.2107585",4.4
"1005","65: razend","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"251.9478041","0.513782264",4.4
"1006","66: geloei","13.1",3,4,3,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"252.4615863","0.582960063",4.4
"1007","67: dat","13.1",3,6,4,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"253.3409325","0.089484056",4.52
"1008","68: door","13.1",3,6,4,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"253.4304165","0.193097173",4.52
"1009","69: mijn","13.1",3,6,4,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"mismatch","mismatch",4.52
"1010","70: hele","13.1",3,6,4,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"253.822498","0.34262974",4.52
"1011","71: lichaam","13.1",3,6,4,5,6,6,1,NA,5,7,7,5,4,5,2,7,6,3,3,NA,4,5,3,4,3,2,7,"254.1651277","0.414452469",4.52
"1013","73: Meneer","13.1",4,2,4,4,6,2,1,NA,2,5,7,5,3,3,2,4,5,3,3,NA,5,6,3,2,3,2,3,"256.1238456","0.231952092",3.56
"1014","74: Kuisters","13.1",4,2,4,4,6,2,1,NA,2,5,7,5,3,3,2,4,5,3,3,NA,5,6,3,2,3,2,3,"256.4111365","0.49451715",3.56
"1015","75: lachte.","13.1",4,2,4,4,6,2,1,NA,2,5,7,5,3,3,2,4,5,3,3,NA,5,6,3,2,3,2,3,"256.9056536","0.376774971",3.56
"1016","76: Dat","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,3,"258.7250089","0.182500377",3.72
"1017","77: is","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,3,"258.9075093","0.167193894",3.72
"1018","78: 'm","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,3,"259.0747032","0.141290614",3.72
"1019","79: nou","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,3,"259.2159938","0.307307086",3.72
"1020","80: schreeuwde","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,6,5,4,3,NA,5,6,3,2,3,2,4,"257.4861226","0.619306782",3.84
"1021","81: hij","13.1",4,5,4,5,6,2,1,NA,2,5,6,5,3,3,2,6,5,4,3,NA,5,6,3,2,3,2,4,"mismatch","mismatch",3.84
"1022","82: 'dat","13.1",4,5,4,6,6,2,2,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,4,"259.8200112","0.223710139",3.84
"1023","83: is","13.1",4,5,4,6,6,2,2,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,4,"260.0437213","0.189564907",3.84
"1024","84: de","13.1",4,7,4,6,6,2,2,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,4,"260.2332862","0.058393267",3.92
"1025","85: Mexicaanse","13.1",4,7,4,6,6,2,2,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,4,"260.2916795","0.753549943",3.92
"1026","86: hond.'","13.1",4,7,4,6,6,2,2,NA,2,5,6,5,3,3,2,4,5,4,3,NA,5,6,3,2,3,2,4,"261.0452294","0.473323558",3.92
"1027","87: Ik","13.1",5,3,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,3,6,4,2,3,6,5,"mismatch","mismatch",4.72
"1028","88: probeerde","13.1",5,3,5,4,7,5,1,NA,4,7,7,6,5,5,2,7,6,5,5,NA,3,6,4,2,3,6,5,"263.2386979","0.489807463",4.72
