"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"460",2177,"109: comfortabele",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,168.6554839,0.560425441,2.269230769,0.25150435,,,,,
"461",2178,"110: driekamerflat",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,169.2159094,0.888347485,2.269230769,0.25150435,1,167.3565984,2.605665346,2.269230769,
"462",2179,"111: en",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,3,3,3,3,5,2,1,2,3,2,1,,170.1042569,0.111220327,2.307692308,0.264686931,,,,,
"463",2180,"112: een",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,3,3,3,3,5,2,1,2,3,2,1,,170.2154772,0.065099925,2.307692308,0.264686931,,,,,
"464",2181,"113: siamese",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,3,3,3,3,5,2,1,2,3,2,1,,170.2805771,0.506096501,2.307692308,0.264686931,,,,,
"465",2182,"114: kat.",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,3,3,3,3,5,2,1,2,3,2,1,,170.8602648,0.301236276,2.307692308,0.264686931,1,170.1042569,0.983653029,2.307692308,
"466",2183,"115: 'Een",28.1,1,6,3,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,171.8339647,0.087035769,2.307692308,0.264686931,,,,,
"467",2184,"116: ideaal",28.1,1,6,3,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,171.9811471,0.422441904,2.307692308,0.264686931,,,,,
"468",2185,"117: gezelschapsdier'",28.1,1,6,3,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,172.403589,1.163937297,2.307692308,0.264686931,,,,,
"469",2186,"118: zei",28.1,1,1,1,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,173.8778986,0.139398752,2.038461538,0.225188941,,,,,
"470",2187,"119: de",28.1,1,1,1,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,174.0172974,0.101840334,2.038461538,0.225188941,,,,,
"471",2188,"120: winkelbediende.",28.1,1,1,1,3,4,1,2,1,1,2,4,3,1,1,1,2,3,2,3,5,2,1,2,3,2,1,,174.1191377,0.650259315,2.038461538,0.225188941,1,171.8339647,2.564913371,2.173076923,
"472",2189,"121: Op",28.1,4,5,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,175.8832032,0.088450985,3.692307692,0.281584696,,,,,
"473",2190,"122: handen",28.1,4,5,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,175.9716542,0.303563781,3.692307692,0.281584696,,,,,
"474",2191,"123: en",28.1,4,5,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,176.275218,0.142229184,3.692307692,0.281584696,,,,,
"475",2192,"124: voeten",28.1,4,5,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,176.4174472,0.364748405,3.692307692,0.281584696,,,,,
"476",2193,"125: sluip",28.1,4,2,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,177.1023014,0.419611473,3.576923077,0.283782565,,,,,
"477",2194,"126: ik",28.1,4,2,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,177.5219128,0.13334469,3.576923077,0.283782565,,,,,
"478",2195,"127: naar",28.1,4,2,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,177.6552575,0.105433574,3.576923077,0.283782565,,,,,
"479",2196,"128: de",28.1,4,2,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,177.7606911,0.077129259,3.576923077,0.283782565,,,,,
"480",2197,"129: keuken",28.1,4,2,3,5,4,4,1,1,2,6,6,5,3,4,1,4,4,4,5,3,3,4,3,3,3,6,,177.8378204,0.46065273,3.576923077,0.283782565,1,175.8832032,2.095164081,3.62820512811111,
"481",2198,"130: grijp",28.1,4,2,3,6,4,4,1,1,2,6,6,5,4,4,1,5,4,5,5,5,3,4,3,3,3,6,,178.8593231,0.318423546,3.807692308,0.303919173,,,,,
"482",2199,"131: het",28.1,4,2,3,6,4,4,1,1,2,6,6,5,4,4,1,5,4,5,5,5,3,4,3,3,3,6,,179.1777467,0.104018358,3.807692308,0.303919173,,,,,
"483",2200,"132: pillendoosje",28.1,4,2,3,6,4,4,1,1,2,6,6,5,4,4,1,5,4,5,5,5,3,4,3,3,3,6,,179.3397889,0.680498836,3.807692308,0.303919173,1,178.8593231,1.10294074,3.807692308,
"484",2201,"133: en",28.1,4,2,1,6,4,4,1,1,2,6,6,5,4,3,1,3,4,3,5,3,3,4,3,3,3,6,,180.4033699,0.110386829,3.461538462,0.30999141,,,,,
"485",2202,"134: vul",28.1,4,2,1,6,4,4,1,1,2,6,6,5,4,3,1,3,4,3,5,3,3,4,3,3,3,6,,180.5137568,0.286581191,3.461538462,0.30999141,,,,,
"486",2203,"135: een",28.1,4,2,1,6,4,4,1,1,2,6,6,5,4,3,1,3,4,3,5,3,3,4,3,3,3,6,,180.800338,0.066515141,3.461538462,0.30999141,,,,,
"487",2204,"136: glas",28.1,4,2,1,6,4,4,1,1,2,6,6,5,4,3,1,3,4,3,5,3,3,4,3,3,3,6,,180.8668531,0.276674681,3.461538462,0.30999141,,,,,
"488",2205,"137: water.",28.1,4,2,1,6,4,4,1,1,2,6,6,5,4,3,1,3,4,3,5,3,3,4,3,3,3,6,,181.1435278,0.43230195,3.461538462,0.30999141,1,180.4033699,1.172459792,3.461538462,
"489",2206,"138: In",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,2,1,4,4,4,5,3,3,4,3,3,3,6,,182.6112804,0.118170516,3.269230769,0.280426556,,,,,
"490",2207,"139: de",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,2,1,4,4,4,5,3,2,4,3,3,3,6,,182.7294509,0.069345572,3.230769231,0.284511416,,,,,
"491",2208,"140: woonkamer",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,2,1,4,4,4,5,3,2,4,3,3,3,6,,182.7987965,0.555960299,3.230769231,0.284511416,,,,,
"492",2209,"141: kruip",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,3,3,4,4,4,5,3,2,4,3,3,3,6,,183.4340089,0.309224644,3.346153846,0.265691016,,,,,
"493",2210,"142: ik",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,3,1,4,4,4,5,3,2,4,3,3,3,6,,183.7432335,0.118846472,3.269230769,0.280426556,,,,,
"494",2211,"143: op",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,3,1,4,4,4,5,3,2,4,3,3,3,6,,183.86208,0.102052626,3.269230769,0.280426556,,,,,
"495",2212,"144: het",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,3,1,4,4,4,5,3,2,4,3,3,3,6,,183.9641326,0.082790122,3.269230769,0.280426556,,,,,
"496",2213,"145: kussen.",28.1,2,3,1,4,4,4,1,1,2,6,4,5,3,3,1,4,4,4,5,3,2,4,3,3,3,6,,184.1014086,0.327622448,3.269230769,0.280426556,1,182.6112804,1.684012699,3.269230769125,
"497",2214,"146: Een",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,1,2,4,3,5,3,2,4,3,3,3,6,,185.6128751,0.106141182,3.615384615,0.309226942,,,,,
"498",2215,"147: tijd",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,1,2,4,3,5,3,2,4,3,3,3,6,,185.7657184,0.249785582,3.615384615,0.309226942,,,,,
"499",2216,"148: blijf",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,1,2,4,3,5,3,2,4,3,3,3,6,,186.0423931,0.216528011,3.615384615,0.309226942,,,,,
"500",2217,"149: ik",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,1,2,4,3,5,3,2,4,3,3,3,6,,186.2589211,0.111094437,3.615384615,0.309226942,,,,,
"501",2218,"150: onbeweeglijk",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,2,2,4,3,5,3,2,4,3,3,3,6,,186.3700155,0.684367447,3.653846154,0.298417919,,,,,
"502",2219,"151: liggen.",28.1,5,5,3,5,4,4,1,1,3,6,7,5,3,3,1,2,4,3,5,3,2,4,3,3,3,6,,187.054383,0.376053743,3.615384615,0.309226942,1,185.6128751,1.743970402,3.6217948715,
"503",2220,"152: Dan",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,5,4,3,5,3,5,,188.4282116,0.175486754,3.923076923,0.287819799,,,,,
"504",2221,"153: lik",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,2,5,4,3,5,3,5,4,3,5,3,5,,188.6036984,0.206621501,3.961538462,0.274454812,,,,,
"505",2222,"154: ik",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,5,4,3,5,3,5,,188.8103199,0.147890047,3.923076923,0.287819799,,,,,
"506",2223,"155: de",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,5,4,3,5,3,5,,189.0261403,0.065807533,3.923076923,0.287819799,,,,,
"507",2224,"156: slaappil",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,5,4,3,5,3,5,,189.0919478,0.567093057,3.923076923,0.287819799,,,,,
"508",2225,"157: uit",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,2,4,3,5,3,5,,189.6590409,0.192595909,3.807692308,0.293620534,,,,,
"509",2226,"158: mijn",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,2,4,3,5,3,5,,189.8516368,0.1167553,3.807692308,0.293620534,,,,,
"510",2227,"159: geopende",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,2,4,3,5,3,5,,189.9683921,0.433197176,3.807692308,0.293620534,,,,,
"511",2228,"160: hand.",28.1,5,6,3,6,4,4,1,1,3,6,5,5,4,3,1,5,4,3,5,3,2,4,3,5,3,5,,190.4015893,0.325499625,3.807692308,0.293620534,1,188.4282116,2.230946902,3.87606837622222,
"512",2257,"1: Het",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,2,192.9838916,0.109371807,3.8,0.355902608,,,,,
"513",2258,"2: gekras",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,4,193.0932634,0.477635319,3.88,0.347946356,,,,,
"514",2259,"3: heeft",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,3,193.5708987,0.160980793,3.84,0.349666508,,,,,
"515",2260,"4: me",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,5,193.7318795,0.087711351,3.92,0.35080859,,,,,
"516",2261,"5: wakker",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,5,193.8195908,0.256154053,3.92,0.35080859,,,,,
"517",2262,"6: gemaakt.",30.1,3,5,3,6,5,,1,1,3,6,7,,4,2,3,4,6,4,4,5,3,2,4,4,1,7,5,194.0757449,0.550141219,3.92,0.35080859,1,192.9838916,1.641994542,3.88,
"518",2263,"7: Het",30.1,1,4,3,3,5,,1,1,1,2,1,,2,2,3,5,6,3,4,4,2,2,1,4,1,7,5,195.2668186,0.110386829,2.92,0.35080859,,,,,
"519",2264,"8: is",30.1,1,4,3,3,5,,1,1,1,2,1,,2,2,3,5,6,3,4,4,2,2,1,4,1,7,5,195.3772054,0.133030281,2.92,0.35080859,,,,,
"520",2265,"9: twee",30.1,1,4,3,3,5,,1,1,1,2,1,,2,2,4,5,6,3,4,4,2,2,1,4,1,7,5,195.5546573,0.257923072,2.96,0.353459097,,,,,
"521",2266,"10: uur.",30.1,1,4,3,3,5,,1,1,1,2,1,,2,2,4,5,6,3,4,4,2,2,1,4,1,7,5,195.8125804,0.276297645,2.96,0.353459097,1,195.2668186,0.777637827,2.94,
"522",2267,"11: Nooit",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,3,6,6,4,5,5,3,2,4,4,1,7,3,197.0277058,0.288704015,4.08,0.341174442,,,,,
"523",2268,"12: eerder",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,3,6,6,4,5,5,3,2,4,4,1,7,3,197.3164098,0.266060563,4.08,0.341174442,,,,,
"524",2269,"13: heb",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,3,6,6,4,5,5,3,2,4,4,1,7,3,197.5824703,0.139044948,4.08,0.341174442,,,,,
"525",2270,"14: ik",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,3,6,6,4,5,5,3,2,4,4,1,7,3,197.7215153,0.065099925,4.08,0.341174442,,,,,
"526",2271,"15: de",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,3,6,6,4,5,5,3,2,4,4,1,7,3,197.7866152,0.053070591,4.08,0.341174442,,,,,
"527",2272,"16: krasgeluiden",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,4,6,6,4,5,5,3,2,4,4,1,7,3,197.8849727,0.598242542,4.12,0.338230691,,,,,
"528",2274,"18: nachts",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,4,6,6,4,5,5,3,2,4,4,1,7,3,198.4832153,0.379608395,4.12,0.338230691,,,,,
"529",2275,"19: gehoord.",30.1,5,6,3,5,5,,1,1,4,6,6,,4,3,4,6,6,4,5,5,3,2,4,4,1,7,3,198.8628237,0.451061078,4.12,0.338230691,1,197.0277058,2.240892057,4.095,
"530",2276,"20: Mijn",30.1,5,5,4,4,5,,1,1,4,7,7,,5,5,3,5,6,4,5,5,4,3,4,4,1,7,5,199.7868078,0.131615066,4.36,0.331058907,,,,,
"531",2277,"21: keel",30.1,5,5,4,4,5,,1,1,4,7,7,,5,5,3,5,6,4,5,5,4,3,4,4,1,7,5,199.9990901,0.230680169,4.36,0.331058907,,,,,
"532",2278,"22: zit",30.1,5,5,4,4,5,,1,1,4,7,7,,5,5,3,5,6,4,5,5,4,3,4,4,1,7,5,200.2297703,0.195299775,4.36,0.331058907,,,,,
"533",2279,"23: dicht.",30.1,5,5,4,4,5,,1,1,4,7,7,,5,5,3,5,6,4,5,5,4,3,4,4,1,7,5,200.4760178,0.380693039,4.36,0.331058907,1,199.7868078,0.938288049,4.36,
"534",2280,"24: Opgerold",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,201.8195881,0.592975403,3.32,0.330252429,,,,,
"535",2281,"25: lig",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,202.4125635,0.193884559,3.32,0.330252429,,,,,
"536",2282,"26: ik",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,202.606448,0.096234672,3.32,0.330252429,,,,,
"537",2283,"27: op",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,202.7026827,0.11498628,3.32,0.330252429,,,,,
"538",2284,"28: het",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,202.8706921,0.029719531,3.32,0.330252429,,,,,
"539",2285,"29: kussen.",30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,202.9414529,0.338944175,3.32,0.330252429,1,201.8195881,1.36674462,3.32,
"540",2286,"30: Mijn",30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,204.1371414,0.09770036,3.24,0.312409987,,,,,
"541",2287,"31: armen",30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,204.2348418,0.27030621,3.24,0.312409987,,,,,
"542",2288,"32: komen",30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,204.5546805,0.240586679,3.24,0.312409987,,,,,
"543",2289,"33: in",30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,204.7952672,0.082759146,3.24,0.312409987,,,,,
"544",2290,"34: beweging.",30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,204.8780263,0.540423902,3.24,0.312409987,1,204.1371414,1.231776297,3.24,
"545",2291,"35: Deze",30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,5,206.4718934,0.237756248,4.84,0.314536696,,,,,
"546",2292,"36: nacht",30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,5,206.7096496,0.29719531,4.84,0.314536696,,,,,
"547",2293,"37: gaat",30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,207.0068449,0.155673734,4.8,0.316227766,,,,,
"548",2294,"38: het",30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,207.1625187,0.10331075,4.8,0.316227766,,,,,
"549",2295,"39: gebeuren",30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,207.2658294,0.56750152,4.8,0.316227766,1,206.4718934,1.361437562,4.816,
"550",2296,"40: op",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,208.1891133,0.106173058,4.84,0.309192497,,,,,
"551",2297,"41: deze",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,208.2952864,0.257569268,4.84,0.309192497,,,,,
"552",2298,"42: nacht",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,208.5528557,0.281627936,4.84,0.309192497,,,,,
"553",2299,"43: heeft",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,208.8344836,0.187814108,4.76,0.317700068,,,,,
"554",2300,"44: de",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,209.0222977,0.022997256,4.76,0.317700068,,,,,
"555",2301,"45: man",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,209.045295,0.217235619,4.76,0.317700068,,,,,
"556",2302,"46: gewacht.",30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,209.2625306,0.483453199,4.76,0.317700068,1,208.1891133,1.556870444,4.79428571428571,
"557",2303,"47: De",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,210.4127433,0.042456473,3.6,0.36968455,,,,,
"558",2304,"48: buren",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,210.4551998,0.301824537,3.6,0.36968455,,,,,
"559",2305,"49: hebben",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,210.7570243,0.166287852,3.6,0.36968455,,,,,
"560",2306,"50: zich",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,210.9233122,0.177609578,3.6,0.36968455,,,,,
"561",2307,"51: teruggetrokken",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,211.1518695,0.576652608,3.6,0.36968455,,,,,
"562",2308,"52: in",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,211.7285222,0.059046537,3.6,0.36968455,,,,,
"563",2309,"53: het",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,211.7875687,0.10331075,3.6,0.36968455,,,,,
"564",2310,"54: cocon",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,211.9609326,0.372201745,3.68,0.36842005,,,,,
"565",2311,"55: van",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,212.3331344,0.124185183,3.68,0.36842005,,,,,
"566",2312,"56: de",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,212.4573195,0.070760788,3.68,0.36842005,,,,,
"567",2313,"57: slaap.",30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,212.5280803,0.483248217,3.68,0.36842005,1,210.4127433,2.477584268,3.62909090909091,
"568",2314,"58: Ik",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,213.8256083,0.131615066,4.84,0.330050501,,,,,
"569",2315,"59: sta",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,213.9572234,0.251908405,4.84,0.330050501,,,,,
"570",2316,"60: er",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,214.2091318,0.106141182,4.84,0.330050501,,,,,
"571",2317,"61: helemaal",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,214.315273,0.646753602,4.84,0.330050501,,,,,
"572",2318,"62: alleen",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,4,7,6,5,5,5,3,5,5,4,3,7,5,214.9620266,0.355219156,4.88,0.323109888,,,,,
"573",2319,"63: voor.",30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,215.3172457,0.305622176,4.84,0.330050501,1,213.8256083,1.797259587,4.84666666666667,
"574",2320,"64: Het",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,216.5486041,0.124538987,4.68,0.335261092,,,,,
"575",2321,"65: gaat",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,216.6731431,0.179732402,4.68,0.335261092,,,,,
"576",2322,"66: nu",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,216.8528755,0.159919381,4.68,0.335261092,,,,,
"577",2323,"67: enkel",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,217.0127949,0.367956098,4.72,0.329241553,,,,,
"578",2324,"68: tussen",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,217.433114,0.17690197,4.72,0.329241553,,,,,
"579",2325,"69: de",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,217.6100159,0.078190671,4.72,0.329241553,,,,,
"580",2326,"70: man",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,217.6882066,0.361531168,4.72,0.329241553,,,,,
"581",2327,"71: en",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,218.3893896,0.169825891,4.72,0.329241553,,,,,
"582",2328,"72: mij.",30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,218.5592155,0.25049319,4.72,0.329241553,1,216.5486041,1.869089758,4.70666666666667,
"583",2329,"73: Weg",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,220.4054366,0.162749812,3.4,0.310912635,,,,,
"584",2330,"74: van",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,220.5681864,0.188223696,3.4,0.310912635,,,,,
"585",2331,"75: het",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,220.7564101,0.125954203,3.4,0.310912635,,,,,
"586",2332,"76: kussen",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,220.9403882,0.345312645,3.4,0.310912635,1,220.4054366,0.822240356,3.4,
"587",2333,"77: niet",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,221.5291179,0.130176543,3.44,0.316649122,,,,,
"588",2334,"78: op",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,221.6592945,0.075006435,3.44,0.316649122,,,,,
"589",2335,"79: mijn",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,221.7343009,0.131410834,3.44,0.316649122,,,,,
"590",2336,"80: rug",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,221.8657117,0.183270441,3.44,0.316649122,,,,,
"591",2337,"81: blijven",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.0808245,0.24872417,3.44,0.316649122,,,,,
"592",2338,"82: liggen.",30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.3295487,0.367956098,3.44,0.316649122,1,221.5291179,1.136544521,3.44,
"593",2339,"83: Wie",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.2322634,0.114632477,3.36,0.28213472,,,,,
"594",2340,"84: op",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.3468958,0.120143467,3.36,0.28213472,,,,,
"595",2341,"85: zijn",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.4670393,0.170533499,3.36,0.28213472,,,,,
"596",2342,"86: rug",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.6375728,0.294364878,3.36,0.28213472,,,,,
"597",2343,"87: ligt",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.9319377,0.301425469,3.36,0.28213472,,,,,
"598",2344,"88: geeft",30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,224.2333632,0.228203541,3.36,0.28213472,,,,,
