"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"407",600,"36: Hij",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,158.1851953,0.093016321,2.62962963,0.251197407,,,,,
"408",601,"37: schoof",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,158.2782116,0.365000754,2.62962963,0.251197407,,,,,
"409",602,"38: een",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,158.6432124,0.088306634,2.62962963,0.251197407,,,,,
"410",603,"39: paar",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,158.731519,0.211935921,2.62962963,0.251197407,,,,,
"411",604,"40: stoelen",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,158.9434549,0.336742631,2.62962963,0.251197407,,,,,
"412",605,"41: opzij",9.1,1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,159.2801975,0.559275348,2.62962963,0.251197407,1,158.1851953,1.654277609,2.62962963,
"413",606,"42: de",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,160.2151728,0.051806559,2.407407407,0.246105039,,,,,
"414",607,"43: enige",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,160.2669793,0.443888013,2.407407407,0.246105039,,,,,
"415",608,"44: manier",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,160.7108674,0.406210516,2.407407407,0.246105039,,,,,
"416",609,"45: om",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,161.1170779,0.161306785,2.407407407,0.246105039,,,,,
"417",610,"46: bij",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,161.2783847,0.147177723,2.407407407,0.246105039,,,,,
"418",611,"47: een",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,161.4255624,0.070645307,2.407407407,0.246105039,,,,,
"419",612,"48: laag",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,161.4962077,0.308484508,2.407407407,0.246105039,,,,,
"420",613,"49: tafeltje",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,161.8617713,0.461685619,2.407407407,0.246105039,,,,,
"421",614,"50: te",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,162.3234569,0.075354994,2.407407407,0.246105039,,,,,
"422",615,"51: komen",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,162.3988119,0.341452318,2.407407407,0.246105039,,,,,
"423",616,"52: in",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,162.7402642,0.122451866,2.407407407,0.246105039,,,,,
"424",617,"53: een",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,162.8627161,0.103613117,2.407407407,0.246105039,,,,,
"425",618,"54: hoek",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,162.9663292,0.23077467,2.407407407,0.246105039,,,,,
"426",619,"55: van",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,163.1971039,0.149532567,2.407407407,0.246105039,,,,,
"427",620,"56: de",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,163.3466365,0.081225026,2.407407407,0.246105039,,,,,
"428",621,"57: kamer.",9.1,1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,3,163.4278615,0.434468639,2.333333333,0.226455407,1,160.2151728,3.590078227,2.402777777375,
"429",622,"58: Op",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,165.0383695,0.122451866,2.296296296,0.260477399,,,,,
"430",623,"59: het",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,165.1608213,0.063580776,2.296296296,0.260477399,,,,,
"431",624,"60: tafeltje",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,165.2762087,0.506291368,2.296296296,0.260477399,,,,,
"432",625,"61: stond",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,165.7825,0.249613419,2.296296296,0.260477399,,,,,
"433",626,"62: een",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,166.0321134,0.110677648,2.296296296,0.260477399,,,,,
"434",627,"63: toestel",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,166.1981299,0.370887862,2.296296296,0.260477399,,,,,
"435",628,"64: met",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,166.5690178,0.147177723,2.296296296,0.260477399,,,,,
"436",629,"65: een",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,166.7161955,0.096070539,2.296296296,0.260477399,,,,,
"437",630,"66: frontplaat",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,1,1,2,2,2,1,3,166.812266,0.755904786,2.222222222,0.263297809,,,,,
"438",631,"67: van",9.1,1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,1,1,2,2,2,1,3,167.5681708,0.195452016,2.222222222,0.263297809,,,,,
"439",632,"68: zwart",9.1,1,3,3,1,4,2,1,1,2,6,6,3,2,2,1,4,3,1,1,3,1,1,2,2,2,1,3,167.7636228,0.355581379,2.296296296,0.27639733,,,,,
"440",633,"69: eboniet.",9.1,1,3,3,1,4,2,1,1,2,5,6,3,2,2,1,4,3,1,1,3,1,1,2,2,2,1,3,168.1679051,0.579291519,2.259259259,0.259259259,1,165.0383695,3.552980901,2.28086419725,
"441",634,"70: Er",9.1,1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,169.4834774,0.064758198,2.333333333,0.277350098,,,,,
"442",635,"71: staken",9.1,1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,169.5482356,0.34262974,2.333333333,0.277350098,,,,,
"443",636,"72: spoelen",9.1,1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,169.8908654,0.421516999,2.333333333,0.277350098,,,,,
"444",637,"73: uit",9.1,1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,170.3123824,0.290823181,2.333333333,0.277350098,1,169.4834774,1.119728118,2.333333333,
"445",638,"74: en",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,170.6032056,0.117742179,2.259259259,0.270024757,,,,,
"446",639,"75: de",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,170.7209477,0.068290464,2.259259259,0.270024757,,,,,
"447",640,"76: twee",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,170.852819,0.207226234,2.259259259,0.270024757,,,,,
"448",641,"77: knoppen",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,171.1007769,0.26374248,2.259259259,0.270024757,,,,,
"449",642,"78: eronder",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,171.3645194,0.459194496,2.259259259,0.270024757,,,,,
"450",643,"79: hadden",9.1,1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,171.8237139,0.255500527,2.259259259,0.270024757,,,,,
"451",644,"80: een",9.1,1,5,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,172.0792144,0.150709989,2.37037037,0.288172096,,,,,
"452",645,"81: witte",9.1,1,5,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,172.2299244,0.206048812,2.37037037,0.288172096,,,,,
"453",646,"82: schaalverdeling.",9.1,1,5,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,172.4359732,0.862589424,2.37037037,0.288172096,1,170.6032056,2.591044605,2.296296296,
"454",647,"83: Meneer",9.1,1,6,3,2,5,2,1,1,2,1,6,4,1,3,1,3,4,1,1,5,4,1,2,2,2,1,5,174.341997,0.259032793,2.592592593,0.325809355,,,,,
"455",648,"84: Kuisters",9.1,1,6,3,2,5,2,1,1,2,1,6,4,1,3,1,3,4,1,1,5,4,1,2,2,2,1,5,174.6010298,0.473323558,2.592592593,0.325809355,,,,,
"456",649,"85: drukte",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,1,3,4,1,1,5,4,1,2,2,2,1,5,175.0943695,0.410920203,2.481481481,0.294151783,,,,,
"457",650,"86: een",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,1,3,4,1,1,5,4,1,2,2,2,1,5,175.5052897,0.133048662,2.481481481,0.294151783,,,,,
"458",651,"87: hefboom",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,175.6383384,0.470354387,2.518518519,0.289268507,,,,,
"459",652,"88: aan",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,176.1086928,0.26374248,2.518518519,0.289268507,,,,,
"460",653,"89: de",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,176.3724352,0.063580776,2.518518519,0.289268507,,,,,
"461",654,"90: zijkant",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,176.436016,0.454484809,2.518518519,0.289268507,,,,,
"462",655,"91: van",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,176.8905008,0.097726008,2.518518519,0.289268507,,,,,
"463",656,"92: het",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,176.9882268,0.103613117,2.518518519,0.289268507,,,,,
"464",657,"93: apparaat",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,177.09184,0.446805951,2.518518519,0.289268507,,,,,
"465",658,"94: omlaag",9.1,1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,177.5386459,0.572226988,2.518518519,0.289268507,1,174.341997,3.748859732,2.52469135833333,
"466",659,"95: draaide",9.1,1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,178.6180004,0.36264591,2.555555556,0.293972368,,,,,
"467",660,"96: aan",9.1,1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,178.9806463,0.135403505,2.555555556,0.293972368,,,,,
"468",661,"97: de",9.1,1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,179.1160498,0.06593562,2.555555556,0.293972368,,,,,
"469",662,"98: knoppen",9.1,1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,179.2373242,0.389726611,2.555555556,0.293972368,1,178.6180004,0.953711646,2.555555556,
"470",663,"99: zette",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,179.9814548,0.255039782,2.592592593,0.283744093,,,,,
"471",664,"100: de",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,180.2364946,0.087129212,2.592592593,0.283744093,,,,,
"472",665,"101: spoelen",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,180.3236238,0.337920052,2.592592593,0.283744093,,,,,
"473",666,"102: in",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,180.6615438,0.141290614,2.592592593,0.283744093,,,,,
"474",667,"103: een",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,180.8028345,0.074177572,2.592592593,0.283744093,,,,,
"475",668,"104: bepaalde",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,180.877012,0.382781507,2.592592593,0.283744093,,,,,
"476",669,"105: stand",9.1,1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,181.2597935,0.410920203,2.592592593,0.283744093,1,179.9814548,1.689258942,2.592592593,
"477",670,"106: en",9.1,1,2,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,181.6707137,0.128338975,2.555555556,0.28908606,,,,,
"478",671,"107: vroeg",9.1,1,2,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,181.7990527,0.262565058,2.555555556,0.28908606,,,,,
"479",672,"108: aan",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.0616178,0.140113192,2.592592593,0.288720822,,,,,
"480",673,"109: zijn",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.201731,0.193097173,2.592592593,0.288720822,,,,,
"481",674,"110: dochter",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.3948281,0.333329792,2.592592593,0.288720822,,,,,
"482",675,"111: of",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.7281579,0.124806709,2.592592593,0.288720822,,,,,
"483",676,"112: er",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.8529646,0.091838899,2.592592593,0.288720822,,,,,
"484",677,"113: een",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,182.9448035,0.08595179,2.62962963,0.293073643,,,,,
"485",678,"114: nieuwe",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,183.0307553,0.237839201,2.62962963,0.293073643,,,,,
"486",679,"115: stop",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,183.2685945,0.297887712,2.62962963,0.293073643,,,,,
"487",680,"116: in",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,183.5664822,0.105797076,2.62962963,0.293073643,,,,,
"488",681,"117: de",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,183.6722793,0.067113042,2.62962963,0.293073643,,,,,
"489",682,"118: schakelkast",9.1,1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,183.7393924,0.734711194,2.62962963,0.293073643,,,,,
"490",683,"119: zat.",9.1,1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,184.4741036,0.344831001,2.592592593,0.288720822,1,181.6707137,3.148220814,2.60317460357143,
"491",754,"2: knikte.",11.1,1,4,1,1,3,1,2,1,1,1,6,2,2,2,1,3,2,2,1,3,2,1,1,2,5,1,3,186.440483,0.41562989,2.037037037,0.253080629,1,186.440483,0.41562989,2.037037037,
"492",755,"3: 'Mooi'",11.1,1,6,1,4,5,5,2,1,1,1,6,4,2,4,1,5,5,3,4,4,3,6,4,3,5,7,4,187.9891848,0.353226536,3.592592593,0.351063745,,,,,
"493",756,"4: zei",11.1,1,4,1,1,5,5,2,1,1,1,6,4,2,2,1,5,5,3,1,4,3,6,4,3,5,7,4,188.5343311,0.222532717,3.222222222,0.36332327,,,,,
"494",757,"5: hij",11.1,1,4,1,1,5,5,2,1,1,1,6,4,2,2,1,5,5,3,1,4,3,6,4,3,5,7,4,188.7568638,0.295532868,3.222222222,0.36332327,1,187.9891848,0.871292121,3.34567901233333,
"495",758,"6: 'dan",11.1,5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,189.5850006,0.181322955,3.888888889,0.321735559,,,,,
"496",759,"7: kunnen",11.1,5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,189.7663236,0.196629438,3.888888889,0.321735559,,,,,
"497",760,"8: we",11.1,5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,189.962953,0.07888726,3.888888889,0.321735559,,,,,
"498",761,"9: beginnen.'",11.1,5,6,3,5,5,5,2,1,2,1,6,4,2,4,1,5,5,3,4,5,3,6,4,3,5,7,4,190.0418403,0.442710591,3.925925926,0.319926656,1,189.5850006,0.899550244,3.89814814825,
"499",762,"10: Hij",11.1,1,1,2,1,5,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,191.3880256,0.13187124,2.851851852,0.340536294,,,,,
"500",763,"11: keek",11.1,1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,191.5198969,0.191919751,2.814814815,0.333491574,,,,,
"501",764,"12: op",11.1,1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,191.7118166,0.081242103,2.814814815,0.333491574,,,,,
"502",765,"13: zijn",11.1,1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,191.7930587,0.142468036,2.814814815,0.333491574,,,,,
"503",766,"14: horloge.",11.1,1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,191.9355267,0.587533471,2.814814815,0.333491574,1,191.3880256,1.135034601,2.8222222224,
"504",768,"16: 't",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,193.3411804,0.028258123,3.296296296,0.328229364,,,,,
"505",769,"17: Is",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,193.3694385,0.113032491,3.296296296,0.328229364,,,,,
"506",770,"18: net",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,193.482471,0.221355296,3.296296296,0.328229364,,,,,
"507",771,"19: de",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,193.7038263,0.035322654,3.296296296,0.328229364,,,,,
"508",772,"20: goeie",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,193.739149,0.25079084,3.296296296,0.328229364,,,,,
"509",773,"21: tijd.",11.1,5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,194.0429238,0.389726611,3.296296296,0.328229364,1,193.3411804,1.038486015,3.296296296,
"510",774,"22: Kom",11.1,5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,194.9520128,0.114209913,3.962962963,0.34377443,,,,,
"511",775,"23: maar",11.1,5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,195.0662227,0.080064681,3.962962963,0.34377443,,,,,
"512",776,"24: eens",11.1,5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,195.1462874,0.135403505,3.962962963,0.34377443,,,,,
"513",777,"25: hier.'",11.1,5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,195.2816909,0.327323256,3.962962963,0.34377443,1,194.9520128,0.657001355,3.962962963,
"514",778,"26: Hij",11.1,5,6,3,2,4,5,2,1,2,1,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,196.4742315,0.100080852,3.777777778,0.355395263,,,,,
"515",779,"27: wenkte",11.1,5,6,3,2,4,5,2,1,2,5,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,196.5743123,0.323790991,3.925925926,0.34146461,1,196.4742315,0.423871843,3.851851852,
"516",781,"29: trok",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,197.9262484,0.202516547,3.703703704,0.336797448,,,,,
"517",782,"30: een",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,198.128765,0.060048511,3.703703704,0.336797448,,,,,
"518",783,"31: stoel",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,198.1888135,0.307307086,3.703703704,0.336797448,,,,,
"519",784,"32: dichter",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,198.4961206,0.280226385,3.703703704,0.336797448,,,,,
"520",785,"33: bij",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,198.776347,0.311419299,3.703703704,0.336797448,,,,,
"521",786,"34: het",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,199.0877663,0.083596947,3.703703704,0.336797448,,,,,
"522",787,"35: tafeltje",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,199.1713632,0.486275197,3.703703704,0.336797448,1,197.9262484,1.731389972,3.703703704,
"523",788,"36: en",11.1,5,2,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,199.6576384,0.169548737,3.703703704,0.336797448,,,,,
"524",789,"37: beduidde",11.1,5,6,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,199.8271872,0.399845359,3.851851852,0.340536294,,,,,
"525",791,"39: dat",11.1,5,6,3,3,4,5,2,1,2,3,6,4,2,5,1,7,5,2,1,4,4,6,4,3,5,7,4,200.4436781,0.147177723,3.851851852,0.340536294,,,,,
"526",793,"41: daarop",11.1,5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,200.730969,0.23077467,3.888888889,0.334754804,,,,,
"527",794,"42: moest",11.1,5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,200.9617437,0.273161854,3.888888889,0.334754804,,,,,
"528",795,"43: gaan",11.1,5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,201.2349056,0.14482288,3.888888889,0.334754804,,,,,
"529",796,"44: zitten.",11.1,5,6,3,3,4,5,2,1,2,3,6,4,3,5,1,7,5,2,1,4,4,6,4,3,5,7,4,201.3797284,0.354830548,3.888888889,0.334754804,1,199.6576384,1.720161771,3.851851852,
"530",797,"45: 'Je",11.1,5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,202.6012435,0.07888726,4.296296296,0.286519615,,,,,
"531",798,"46: hoofd",11.1,5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,202.6801308,0.327323256,4.296296296,0.286519615,,,,,
"532",799,"47: wat",11.1,5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,203.0074541,0.155419676,4.296296296,0.286519615,,,,,
"533",800,"48: naar",11.1,5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,203.1628737,0.107145382,4.296296296,0.286519615,,,,,
"534",801,"49: voren.'",11.1,5,6,4,4,5,3,2,1,2,4,6,4,4,3,3,7,6,2,5,6,4,6,4,5,5,5,5,203.2700191,0.430936374,4.296296296,0.286519615,1,202.6012435,1.099711948,4.296296296,
"535",802,"50: Hij",11.1,5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,204.469914,0.083596947,4.518518519,0.284301365,,,,,
"536",803,"51: stond",11.1,5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,204.553511,0.275516698,4.518518519,0.284301365,,,,,
"537",804,"52: achter",11.1,5,7,4,3,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,204.8290277,0.333210365,4.518518519,0.284301365,1,204.469914,0.69232401,4.518518519,
"538",806,"54: en",11.1,5,5,4,4,5,5,4,1,2,6,7,4,3,3,3,6,6,3,5,5,4,6,4,5,5,6,5,205.3847708,0.115387335,4.481481481,0.263498111,,,,,
"539",807,"55: gaf",11.1,5,5,4,4,5,5,4,1,3,6,7,4,3,5,3,6,6,3,5,5,4,6,4,5,5,6,5,205.5001581,0.236661779,4.592592593,0.246105039,,,,,
"540",809,"57: een",11.1,5,7,4,4,5,5,4,1,3,6,7,4,3,5,3,6,6,3,5,5,4,6,4,5,5,6,5,205.8380782,0.166016472,4.666666667,0.26148818,,,,,
"541",810,"58: lichte",11.1,5,7,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,206.0040946,0.348346189,4.777777778,0.257830823,,,,,
"542",811,"59: duw",11.1,5,7,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,206.3524408,0.292000603,4.777777778,0.257830823,,,,,
"543",812,"60: tegen",11.1,5,3,4,4,5,5,4,1,3,6,7,4,3,5,4,6,6,3,5,5,6,6,4,5,5,6,5,206.6444414,0.254323106,4.62962963,0.251197407,,,,,
